4.3931847	-87829.313	-602236.38	-9.9228601	-8.8544598	8.8544598	-0.57458001	9	0.44444445	0.80000001	5	2.9244897	8.673954	929	39	-2.4242022	-0.58606046	0.66751194	2.4419806	-2.5460854	-0.46401101	0.734267	2.4834645	-2.0899131	-0.43124032	0.87414593	2.7883925	-0.79842317	-0.45313725	0.067485012	2.5226347	-1.0105125	-0.26956764	0.15288505	2.6104496	-0.49233133	-0.19396229	0.22557011	2.845681	11	36	62.059444	1.7238734	14	3	0.125	11	38	3	3	0.125	24	0	12.761197	9.378315	7.4860024	4.1951408	0	0	1	1	3	314.36499	22	0	0	16	0	0	0	2	3	0	1	24	15.853006	10.991199	10.540913	5.8626084	0	0.46637034	5.5849624	118	1.8709546	1.9404726	-1.9404726	0.17547566	0.20045415	28.171322	66.513245	0	19.760618	10.324173	12.949531	17.440542	43.257484	75.505486	0	0	13.566921	13.566921	7.7675405	0.7551496	0.4975794	0.11301391	0.2448504	0.5024206	0.1318365	233.20816	153.66435	34.901382	75.615631	155.15942	40.714245	3.825	-3.825	3.825	-3.825	0.18718955	0.17777778	0.63452238	0.52970463	0.18522748	0.36547765	0.47029537	0.18025017	195.9556	163.58539	57.202652	112.86819	145.2384	55.665539	0.18718955	0.17777778	5	1	1	0	17	1	3	3	0	74.745491	9.9860001	-15.687801	32.240879	0.13251607	-14.854714	-0.12865402	7.6114082	0.0048196316	24.903341	47.92868	0	0	0	0	16.84375	6.8571429	3.04	12.534722	5.0253062	2.2032001	2.8632188	-4.1874199	3.9489498	-88830.82	-602313.25	-31.86517	-9.0443096	9.0443096	-0.60025001	45.001102	23.460897	8.5870924	0.5085125	-0.39051601	0.31592199	-0.079218	3642.7551	2463.8601	1036.3268	142.56824	3.4040654	3	0	0	1	15	27.133842	0	0	0	223.95482	30.390074	40.700764	3.2974002	-80751.086	-586159.19	-38.146229	-8.8649197	8.8649197	-0.80254	3.1493199	31.633854	10.088739	0	20.926258	28.406193	2.7567475	0	105.85911	0	124.25304	8.64083	47.724434	25.385227	6.2486277	7.3007236	3.6863215	105.85911	31.014997	96.704498	528.70227	227.64371	211.32288	395.88196	132.82033	870.73718	808.31	16.320827	62.427166	0.43057069	0.39970109	0.74878049	0.25121951	1.6469328	1.5288566	313.24271	60.849998	0.79238433	308.82379	396.733	1.1030351	0.082861438	3.2326813	2.2437937	0.93054873	285	2.72
4.1864505	-91423.422	-654969.19	-20.19899	-8.7329102	8.7329102	-0.53882998	9	0.44444445	0.80000001	5	2.9288411	8.8089437	1032	43	-2.4294796	-0.57268369	0.61407483	2.4583633	-2.5480459	-0.4594495	0.6621753	2.5231614	-2.0964768	-0.42899176	0.7956295	2.8029726	-0.7983309	-0.45205536	0.022315023	2.5891337	-1.0105277	-0.2692664	0.14358485	2.6801472	-0.49260932	-0.19389063	0.21482193	2.9092507	11	39	65.888931	1.6894598	16	3	0.12	11	41	3	3	0.12	27	0	13.683847	10.300965	7.9086523	4.6177902	0	0	1	1	3	328.392	23	0	0	17	0	0	0	2	3	0	1	25	16.723249	11.861443	10.968433	6.2901292	0	0.45137304	5.643856	124	1.9147322	1.9654988	-1.9654988	0.17324147	0.1979018	40.96748	62.247856	0	19.760618	10.324173	12.949531	17.440542	64.213699	63.25058	0	0	13.566921	13.566921	7.7675405	0.76808995	0.49796885	0.10704111	0.23191004	0.50203115	0.12486893	250.44025	162.36566	34.901382	75.615631	163.6902	40.714245	3.8559999	-3.8559999	3.8559999	-3.8559999	0.18568465	0.17634855	0.65383786	0.47089788	0.17543818	0.34616211	0.52910209	0.17072393	213.18768	153.53902	57.202652	112.86819	172.51685	55.665539	0.18568465	0.17634855	5	1	1	0	17	1	3	3	0	78.177353	10.649709	-15.769603	34.954094	0.28392261	-13.248939	-0.56944692	8.0536928	0.0034868736	24.805384	50.723694	0	0	0	0	17.811199	7.0869246	3.0178328	13.44	5.2739224	2.2222221	3.0818052	-4.3478899	3.9809549	-92439.516	-653464.19	-51.5303	-9.0136003	9.0136003	-0.58327001	48.094688	25.647312	9.0466022	0.48542768	-0.394862	0.275464	0.061997	3889.4011	2503.3584	1255.5073	130.53545	3.4414787	3	0	0	1	16	27.133842	0	0	0	239.76331	30.390074	40.700764	3.1274824	-84201.945	-638723.88	-45.931801	-8.7989902	8.7989902	-0.74335998	3.4577401	31.633854	10.088739	0	20.926258	31.591768	2.7567475	0	88.215919	0	157.57906	9.1145296	47.724434	25.385227	6.2486277	10.486299	3.6863215	88.215919	31.014997	130.03052	547.55023	224.22009	192.48035	424.57025	122.98002	864.59265	742.20422	31.739742	122.38844	0.40949681	0.35153002	0.77539957	0.22460042	1.5790198	1.3554997	332.47824	60.849998	0.77972811	326.05588	421.16217	1.0811259	0.074659929	3.170435	2.4408913	0.86628866	303.75	2.977
4.0514288	-95015.719	-705235.38	-25.41408	-8.7437096	8.7437096	-0.53786999	9	0.44444445	0.80000001	5	2.9630108	8.9352684	1158	45	-2.4519405	-0.57208967	0.61120558	2.4794924	-2.5502427	-0.45920876	0.65469372	2.5577011	-2.1670609	-0.42870998	0.78042686	2.8150764	-0.79838854	-0.45167887	0.022106769	2.6397855	-1.010565	-0.26923975	0.13524261	2.7298632	-0.51329368	-0.19388333	0.20286663	2.9553292	11	42	69.605141	1.6572653	18	4	0.15384616	11	44	3	4	0.15384616	30	0	14.390954	11.008072	8.4693127	5.1784506	0	0	1	1	3	342.41901	24	0	0	18	0	0	0	2	3	0	1	26	17.430357	12.568549	11.506437	6.8281336	0	0.43739632	5.7004399	128	1.9302461	2.0144832	-2.0144832	0.16902891	0.1930896	49.498253	62.247856	0	19.760618	10.324173	12.949531	17.440542	54.167339	81.99826	0	0	13.566921	13.566921	7.7675405	0.77973121	0.49831921	0.10166795	0.2202688	0.50168079	0.11860086	267.67233	171.06699	34.901382	75.615631	172.22098	40.714245	3.8559999	-3.8559999	3.8559999	-3.8559999	0.18568465	0.17634855	0.67121422	0.44726014	0.16663168	0.32878575	0.55273986	0.16215408	230.41977	153.53902	57.202652	112.86819	189.74893	55.665539	0.18568465	0.17634855	5	1	1	0	17	1	3	4	0	76.738953	10.445965	-15.508981	35.954716	0.15973775	-13.78375	-0.5806095	8.4685688	0.0031473315	22.290579	51.463696	0	1.4210855e-014	1.4210855e-014	0	18.781065	7.7091413	3.2410715	14.352071	5.8171744	2.4234693	3.4786875	-4.8631101	3.836544	-96046.141	-703478.81	-55.118759	-9.0090799	9.0090799	-0.58288997	51.188274	27.833727	9.5264378	0.4380385	-0.34291399	-0.26810601	0.049059998	4225.9272	2559.7139	1500.5909	165.62218	3.5130317	3	0	0	1	17	27.133842	0	0	0	255.57181	30.390074	40.700764	3.0268295	-87648.18	-688215.19	-49.06591	-8.7655497	8.7655497	-0.77657002	3.7116899	31.633854	10.088739	0	20.926258	31.591768	21.625153	0	88.215919	0	157.57906	9.5786304	47.724434	25.385227	6.2486277	10.486299	3.6863215	107.08433	31.014997	130.03052	570.84998	214.40038	186.31836	451.24139	119.6086	826.72784	718.4436	28.08201	108.28423	0.37558094	0.32638761	0.79047281	0.20952719	1.44824	1.2585506	350.54303	60.849998	0.76845968	343.28796	445.59134	1.0767893	0.099691443	3.1336927	2.5597072	0.98943061	318	3.4519999
3.2362797	-98612.328	-760363.25	-35.521679	-8.8643303	8.8643303	-0.72047001	10	0.40000001	0.66666669	6	3.0368578	9.0520029	1308	46	-2.5263255	-0.57201564	0.61079621	2.5112076	-2.551645	-0.45917913	0.65416628	2.6200147	-2.2696452	-0.42867911	0.77907491	2.8274658	-0.79856235	-0.45130947	0.022102717	2.6801646	-1.010565	-0.26922181	0.13488343	2.7737236	-0.52451581	-0.19387113	0.200923	2.9908786	11	45	73.229317	1.6273181	20	5	0.18518518	11	47	3	5	0.18518518	33	0	15.098061	11.715178	8.9693127	5.6784506	0	0	1	1	3	356.44598	25	0	0	19	0	0	0	2	3	0	1	27	18.137465	13.275657	12.006437	7.3281336	0	0.42433795	5.7548876	132	1.9245068	2.0672567	-2.0672567	0.16471389	0.18816037	58.029022	62.247856	0	19.760618	10.324173	12.949531	17.440542	54.167339	90.69957	0	0	13.566921	13.566921	7.7675405	0.79025954	0.49863607	0.096808441	0.20974043	0.50136393	0.11293199	284.90442	179.7683	34.901382	75.615631	180.75174	40.714245	3.8559999	-3.8559999	3.8559999	-3.8559999	0.18568465	0.17634855	0.68692952	0.42588207	0.15866704	0.31307051	0.57411796	0.15440345	247.65186	153.53902	57.202652	112.86819	206.98102	55.665539	0.18568465	0.17634855	5	1	1	0	17	1	3	5	0	73.651688	12.285889	-23.66007	34.052479	0.24512133	-9.7604523	-0.2076505	9.3573637	0.0042889887	17.918486	57.712551	0	2.1316282e-014	2.1316282e-014	0	19.753086	8.3471403	3.575254	15.270233	6.3786983	2.7085257	3.8961682	-5.3783302	2.2539151	-99651.539	-755141.69	-57.47847	-9.1854496	9.1854496	-0.75712001	54.28186	30.02014	9.9992094	0.59307492	0.30171099	-0.164801	-0.48326901	4561.8618	2626.0122	1744.3691	191.48056	3.577455	3	0	0	1	18	27.133842	0	0	0	271.38031	30.390074	40.700764	2.9715102	-91098.242	-741463.13	-37.936062	-9.0851097	9.0851097	-1.05399	4.10179	31.633854	10.088739	0	20.926258	31.591768	21.625153	0	88.215919	18.868406	157.57906	10.04033	47.724434	25.385227	6.2486277	10.486299	3.6863215	125.95274	31.014997	130.03052	580.48883	194.91553	187.21687	471.26105	109.22777	751.5943	721.90826	7.6986642	29.686049	0.33577827	0.32251588	0.81183487	0.18816516	1.2947611	1.2436212	364.52078	60.849998	0.75836259	360.52005	470.02054	1.0541841	0.087381087	3.1607382	2.5965786	0.93432343	338.125	3.8940001
4.2232928	-98604.766	-758791.38	-27.95912	-8.7529497	8.7529497	-0.52904999	9	0.44444445	0.80000001	5	2.9862444	9.0564613	1286	47	-2.5405874	-0.56968379	0.60462475	2.5287583	-2.5511835	-0.45748901	0.64726138	2.6679759	-2.277144	-0.41013429	0.77079993	2.8414392	-0.79853612	-0.44211122	0.021543056	2.7017813	-1.0105544	-0.26867497	0.11731894	2.8047478	-0.51874763	-0.19261119	0.17358521	3.01177	11	45	73.229317	1.6273181	20	4	0.14814815	11	47	3	4	0.14814815	33	0	15.261197	11.878315	8.8520279	5.5611663	0	0	1	1	3	356.44598	25	0	0	19	0	0	0	2	3	0	1	27	18.3006	13.438793	11.879116	7.2008128	0	0.42433795	5.7548876	134	1.9542888	2.0584154	-2.0584154	0.16542137	0.18896854	58.029022	62.247856	0	19.760618	10.324173	12.949531	17.440542	45.466026	100.74593	0	0	13.566921	13.566921	7.7675405	0.79103917	0.50049961	0.0964486	0.20896083	0.49950036	0.11251222	286.24945	181.11334	34.901382	75.615631	180.75174	40.714245	3.8559999	-3.8559999	3.8559999	-3.8559999	0.18568465	0.17634855	0.68809319	0.42429906	0.15807728	0.31190681	0.57570094	0.15382953	248.9969	153.53902	57.202652	112.86819	208.32607	55.665539	0.18568465	0.17634855	5	1	1	0	17	1	3	4	0	83.378159	11.868237	-15.832802	39.5079	0.27530059	-12.470997	-0.76195455	9.5467672	0.0044029108	22.94191	55.340702	0	0	0	0	19.753086	7.9349999	3.453032	15.270233	6.0637498	2.6159334	3.703795	-5.3783302	3.7800124	-99646.555	-755807.31	-52.494518	-9.0191298	9.0191298	-0.56766999	54.28186	30.02014	9.967927	0.49850932	0.31618199	-0.385102	-0.015393	4609.541	2742.8276	1679.9147	186.79855	3.5961018	3	0	0	1	18	27.133842	0	0	0	271.38031	30.390074	40.700764	3.0596871	-91096.234	-741376.88	-54.073021	-8.7885399	8.7885399	-0.76429999	4.2727199	31.633854	10.088739	0	20.926258	31.591768	2.7567475	4.4107962	88.215919	0	190.90506	10.04973	47.724434	25.385227	6.2486277	14.897095	3.6863215	88.215919	31.014997	163.35652	584.0575	203.13206	177.90364	462.16861	121.88887	783.27722	685.99646	25.22842	97.280792	0.34779462	0.30459952	0.79130673	0.20869328	1.341096	1.1745358	368.06317	60.849998	0.75836259	361.86508	470.02054	1.061246	0.10076177	3.2479463	2.5578895	1.0309954	335.875	3.822
4.2680745	-94370.563	-688059.19	-9.4651604	-8.6238604	8.6238604	-0.55343997	9	0.44444445	0.80000001	5	2.9676714	8.9306402	1152	44	-2.4691126	-0.64496005	0.64060587	2.5868552	-2.5502622	-0.53807992	0.71156067	2.6862111	-2.2101347	-0.49986199	0.85431087	2.8908336	-0.79883522	-0.46190664	0.060393803	2.6636648	-1.0105613	-0.27975544	0.14985085	2.7513824	-0.52540833	-0.21605732	0.19317822	2.9777367	11	40	67.063583	1.6765896	16	3	0.11111111	11	43	3	3	0.11111111	29	0	13.805167	10.422285	8.6157589	5.3248973	0	0	1	1	4	340.40298	24	0	0	18	0	0	0	2	3	0	1	27	16.84457	11.982763	11.630229	6.9519253	0	0.44886449	5.7548876	134	1.6540042	1.9799496	-1.9799496	0.17197706	0.19645742	40.96748	62.247856	0	19.760618	10.324173	12.949531	17.440542	52.822289	63.25058	0	0	13.566921	13.566921	7.7675405	0.7596944	0.47979441	0.11091619	0.24030559	0.52020556	0.12938941	239.04883	150.97424	34.901382	75.615631	163.6902	40.714245	3.8559999	-3.8559999	3.8559999	-3.8559999	0.18568465	0.17634855	0.64130622	0.48794523	0.18178937	0.35869381	0.51205474	0.17690444	201.79626	153.53902	57.202652	112.86819	161.12543	55.665539	0.18568465	0.17634855	5	1	1	0	21	1	4	3	0	92.804443	27.629625	-16.271975	31.170181	0.28855151	-12.773642	-1.6717308	9.6655312	0.0050028986	25.722286	47.442158	0	0	0	0	17.415638	6.9575	2.8233333	13.308641	5.25	2.1111112	2.9112654	-4.4476199	3.9553885	-95383.961	-686886.13	-46.270882	-8.91576	8.91576	-0.59579003	49.854687	25.647312	9.3245926	0.46661359	-0.36234999	0.29093301	0.042293001	4229.0962	2675.2002	1413.7715	140.12471	3.5247402	3	0	0	1	17	27.133842	0	0	0	228.37189	30.390074	40.700764	3.1085451	-86927.633	-670691.69	-35.70155	-8.6813898	8.6813898	-0.78688997	3.32954	31.633854	10.088739	0	20.926258	31.591768	40.493557	0	88.215919	18.868406	90.927017	9.3696299	47.724434	25.385227	6.2486277	10.486299	3.6863215	144.82114	31.014997	63.378483	554.47778	201.49368	195.77689	427.87131	126.60645	776.95966	754.91571	5.7167897	22.043941	0.36339363	0.3530834	0.77166539	0.22833459	1.4012458	1.3614895	335.40103	60.849998	0.78852612	314.66446	431.69528	1.1101606	0.078728572	3.226877	2.4820647	0.90541685	306.625	2.9909999
4.125195	-97973.836	-739358.88	-26.85413	-8.6993999	8.6993999	-0.52559	10	0.40000001	0.66666669	6	3.0236287	9.0493851	1290	47	-2.6414025	-0.64496005	0.64610863	2.6082761	-2.5624049	-0.53807992	0.71428961	2.725704	-2.3778062	-0.49986199	0.85431087	2.8999279	-0.79848474	-0.46053153	0.060403273	2.7186706	-1.0105604	-0.27963936	0.14951213	2.8123116	-0.52220064	-0.21605732	0.19717838	3.0265861	11	43	70.805222	1.6466331	18	3	0.10714286	11	46	3	3	0.10714286	32	0	14.512275	11.129392	9.1157589	5.8248973	0	0	1	1	4	354.42999	25	0	0	19	0	0	0	2	3	0	1	28	17.551678	12.68987	12.130229	7.4519253	0	0.43513325	5.8073549	138	1.6553475	2.0330057	-2.0330057	0.1674889	0.19133037	49.498253	62.247856	0	19.760618	10.324173	12.949531	17.440542	61.523602	63.25058	0	0	13.566921	13.566921	7.7675405	0.77217108	0.48110041	0.10515741	0.22782892	0.51889956	0.1226715	256.28091	159.67557	34.901382	75.615631	172.22098	40.714245	3.8559999	-3.8559999	3.8559999	-3.8559999	0.18568465	0.17634855	0.65992957	0.46261108	0.17235085	0.3400704	0.53738892	0.16771956	219.02835	153.53902	57.202652	112.86819	178.35751	55.665539	0.18568465	0.17634855	5	1	1	0	22	1	4	3	0	78.290474	11.623427	-15.62038	39.175026	0.28031671	-12.57103	-0.74602538	8.74541	0.0052803955	19.212324	54.795406	0	-4.2632564e-014	-4.2632564e-014	0	18.367348	7.5526471	3.1217415	14.198979	5.7715645	2.3649557	3.278013	-4.9628401	3.8968651	-98997.859	-737011.56	-31.898359	-8.9826202	8.9826202	-0.57648998	52.948273	27.833727	9.7991962	0.48324388	-0.30711299	0.37073001	-0.042018	4688.9028	2988.3577	1557.3156	143.22997	3.6372268	3	0	0	1	18	27.133842	0	0	0	244.18039	30.390074	40.700764	3.0966694	-90381.703	-721120.13	-46.701721	-8.7430801	8.7430801	-0.75060999	3.71964	31.633854	10.088739	0	20.926258	31.591768	40.493557	0	88.215919	37.736813	90.927017	9.8313303	47.724434	25.385227	6.2486277	10.486299	3.6863215	163.68954	31.014997	63.378483	570.37811	195.89331	186.92828	446.22873	124.14937	755.36456	720.79541	8.9650288	34.569149	0.34344465	0.32772696	0.7823385	0.21766153	1.3243226	1.2637151	351.74835	60.849998	0.77704668	331.89655	456.12445	1.0901345	0.070545979	3.3905187	2.4905448	0.90053844	325.125	3.4330001
5.4315095	-84915.328	-594555	39.959141	-8.9106598	8.9106598	-0.67062002	9	0.44444445	0.80000001	5	2.9244897	8.673954	929	39	-2.4258182	-0.5866589	0.66545516	2.4391408	-2.5342917	-0.46400526	0.80446559	2.4908264	-2.0635543	-0.43123418	0.89669436	2.7965765	-0.80145478	-0.44914529	0.067475833	2.5213401	-1.0104438	-0.2695452	0.18486641	2.622654	-0.47754952	-0.1601218	0.24545658	2.8551676	11	36	62.814331	1.7448425	14	3	0.125	11	38	3	3	0.125	24	0	13.655624	9.378315	8.1184578	4.1951408	0	0	1	1	3	330.43201	22	0	0	16	0	0	0	2	2	0	2	24	15.853006	10.991199	10.540913	5.8626084	0	0.46637034	5.5849624	118	1.8709546	1.7264917	-1.7264917	0.19719817	0.15945752	47.379471	43.031178	7.7810974	19.760618	0	12.949531	17.440542	43.257484	75.505486	0	26.362989	13.566921	13.566921	0	0.82057542	0.53730071	0.084633976	0.17942455	0.46269932	0.094790585	263.07831	172.2598	27.133842	57.523914	148.34244	30.390074	3.5550001	-3.5550001	3.5550001	-3.5550001	0.20140646	0.16033755	0.63548118	0.56824565	0.2364241	0.36451882	0.43175432	0.1280947	203.73669	182.18083	75.798096	116.86555	138.4214	41.067448	0.20140646	0.16033755	4	0	1	0	17	1	3	3	0	78.275681	10.09233	-13.667504	32.52269	0.24879475	-12.869397	-0.29217777	7.4651456	0.0044513573	28.238895	46.190193	0	0	0	0	16.84375	6.8571429	3.04	13.533203	5.448061	2.39575	3.3513508	-5.3784199	4.2922602	-86667.375	-595158.44	6.1610198	-9.16047	9.16047	-0.72391999	47.099102	25.740898	9.1415062	0.9481948	-0.922719	-0.097327001	0.19542401	3922.7642	2517.0771	1121.3958	284.29111	3.4455221	2	0	0	0	15	27.133842	0	0	0	219.68089	61.774586	27.133842	4.3962293	-78266.617	-577005.5	11.31201	-9.0138597	9.0138597	-0.96961999	4.0868201	6.2486277	10.088739	0	17.233564	28.406193	2.7567475	0	105.85911	46.107109	124.25304	9.3176498	47.724434	0	6.2486277	7.3007236	3.6863215	105.85911	27.322304	142.8116	544.23792	216.13634	244.50768	414.6528	129.58513	768.36469	869.22479	28.371334	100.86009	0.39713573	0.44926614	0.76189619	0.23810381	1.4118176	1.5971411	324.96942	79.419998	0.80685288	320.60223	409.53189	1.1032788	0.10776217	3.2698154	2.1751788	1.0733871	299.5	3.865
5.2076731	-88509.352	-646709.06	32.729889	-8.7887402	8.7887402	-0.62125999	9	0.44444445	0.80000001	5	2.9288411	8.8089437	1032	43	-2.4310308	-0.57270151	0.61229485	2.4560549	-2.5365899	-0.45944947	0.75017035	2.5272045	-2.075197	-0.42843586	0.79564232	2.8097131	-0.8013581	-0.44836235	0.020191163	2.5879772	-1.0104593	-0.26924342	0.15828228	2.6910286	-0.47873971	-0.16004512	0.21491536	2.9177837	11	39	66.643822	1.7088158	16	3	0.12	11	41	3	3	0.12	27	0	14.578275	10.300965	8.5411072	4.6177902	0	0	1	1	3	344.45898	23	0	0	17	0	0	0	2	2	0	2	25	16.723249	11.861443	10.968433	6.2901292	0	0.45137304	5.643856	124	1.9147322	1.7515179	-1.7515179	0.19438064	0.15717421	60.175629	38.765793	7.7810974	19.760618	0	12.949531	17.440542	64.213699	63.25058	0	26.362989	13.566921	13.566921	0	0.82972741	0.53565049	0.080317006	0.17027256	0.46434954	0.089955553	280.31039	180.96112	27.133842	57.523914	156.87321	30.390074	3.586	-3.586	3.586	-3.586	0.19966537	0.15895148	0.65407437	0.50952333	0.22436471	0.34592563	0.49047667	0.12156091	220.96878	172.13448	75.798096	116.86555	165.69986	41.067448	0.19966537	0.15895148	4	0	1	0	17	1	3	3	0	81.976196	10.31944	-13.573758	35.250645	0.25175655	-12.124142	-0.68056834	8.0693722	0.0037566281	28.765553	48.824406	0	0	0	0	17.811199	7.0869246	3.0178328	14.4566	5.6940284	2.4060786	3.5789692	-5.5388899	4.2701101	-90276.32	-646323.63	0.25031	-9.1258097	9.1258097	-0.69986999	50.192688	27.927313	9.601016	0.95197058	-0.92857999	-0.130826	-0.16392601	4189.1021	2545.7537	1353.0657	290.28281	3.4873192	2	0	0	0	16	27.133842	0	0	0	235.4894	61.774586	27.133842	4.2842999	-81717.109	-628601.06	3.8953199	-8.9176102	8.9176102	-0.91132998	4.3952398	6.2486277	10.088739	0	17.233564	31.591768	2.7567475	0	88.215919	46.107109	157.57906	9.7913504	47.724434	0	6.2486277	10.486299	3.6863215	88.215919	27.322304	176.13762	560.07074	216.42047	219.17317	439.61984	120.45092	776.0838	785.95502	2.7527103	9.8712196	0.38641629	0.39133123	0.78493625	0.21506375	1.3856888	1.4033138	346.9086	79.419998	0.79375553	337.83432	433.96109	1.0870501	0.10945486	3.1910381	2.377862	1.0557219	316.875	4.1220002
5.2821388	-92101.586	-698093.63	49.08094	-8.8113899	8.8113899	-0.62032002	9	0.44444445	0.80000001	5	2.9630108	8.9352684	1158	45	-2.4528234	-0.57209826	0.60937202	2.4779265	-2.5392616	-0.45920876	0.74470705	2.5597506	-2.1660943	-0.42746109	0.78047955	2.8205564	-0.80142188	-0.44813192	0.019996913	2.638737	-1.0104967	-0.26921707	0.15513651	2.7398138	-0.51322764	-0.16004099	0.20290692	2.9631824	11	42	70.360031	1.6752388	18	4	0.15384616	11	44	3	4	0.15384616	30	0	15.285381	11.008072	9.1017675	5.1784506	0	0	1	1	3	358.48599	24	0	0	18	0	0	0	2	2	0	2	26	17.430357	12.568549	11.506437	6.8281336	0	0.43739632	5.7004399	128	1.9302461	1.8005022	-1.8005022	0.18909234	0.15289807	68.706398	38.765793	7.7810974	19.760618	0	12.949531	17.440542	54.167339	81.99826	0	26.362989	13.566921	13.566921	0	0.83799112	0.53416044	0.076419063	0.1620089	0.46583956	0.085589834	297.54248	189.66243	27.133842	57.523914	165.40398	30.390074	3.586	-3.586	3.586	-3.586	0.19966537	0.15895148	0.67086285	0.48479512	0.21347584	0.32913715	0.51520485	0.11566132	238.20087	172.13448	75.798096	116.86555	182.93195	41.067448	0.19966537	0.15895148	4	0	1	0	17	1	3	4	1	79.7696	10.048817	-13.678833	35.439201	0.13058056	-11.815048	-0.82115847	8.1536589	0.0053445199	26.818504	49.118034	0	0	0	0	18.781065	7.7091413	3.2410715	15.38554	6.257185	2.6131616	4.0112567	-6.0541101	4.1148977	-93883.508	-696321.63	-3.8996699	-9.1486301	9.1486301	-0.72628999	53.286274	30.113726	10.080852	0.98113292	-0.97514999	0.088146999	-0.062725	4524.9458	2551.02	1727.0006	246.9249	3.5527985	2	0	0	0	17	27.133842	0	0	0	251.29788	61.774586	27.133842	4.3185325	-85164.172	-679990.38	-0.092419997	-8.9529896	8.9529896	-0.93008	4.6491899	6.2486277	10.088739	0	17.233564	31.591768	21.625153	0	88.215919	46.107109	157.57906	10.25545	47.724434	0	6.2486277	10.486299	3.6863215	107.08433	27.322304	176.13762	585.34802	203.35362	217.36218	469.49911	115.84892	729.22614	779.46075	14.008548	50.234653	0.34740636	0.37133837	0.8020854	0.1979146	1.2457992	1.3316194	366.10535	79.419998	0.78205413	355.06641	458.39026	1.0713067	0.098195657	3.1160421	2.5951295	0.97644877	334.625	4.5970001
