Pki(M) AM1_dipole AM1_E AM1_Eele AM1_HF AM1_HOMO AM1_IP AM1_LUMO diameter petitjean petitjeanSC radius VDistEq VDistMa weinerPath weinerPol BCUT_PEOE_0 BCUT_PEOE_1 BCUT_PEOE_2 BCUT_PEOE_3 BCUT_SLOGP_0 BCUT_SLOGP_1 BCUT_SLOGP_2 BCUT_SLOGP_3 BCUT_SMR_0 BCUT_SMR_1 BCUT_SMR_2 BCUT_SMR_3 GCUT_PEOE_0 GCUT_PEOE_1 GCUT_PEOE_2 GCUT_PEOE_3 GCUT_SLOGP_0 GCUT_SLOGP_1 GCUT_SLOGP_2 GCUT_SLOGP_3 GCUT_SMR_0 GCUT_SMR_1 GCUT_SMR_2 GCUT_SMR_3 a_aro a_count a_IC a_ICM a_nH b_1rotN b_1rotR b_ar b_count b_double b_rotN b_rotR b_single b_triple chi0v chi0v_C chi1v chi1v_C chiral chiral_u nmol reactive rings Weight a_heavy a_nB a_nBr a_nC a_nCl a_nF a_nI a_nN a_nO a_nP a_nS b_heavy chi0 chi0_C chi1 chi1_C FCharge VAdjEq VAdjMa zagreb balabanJ PEOE_PC+ PEOE_PC- PEOE_RPC+ PEOE_RPC- PEOE_VSA+0 PEOE_VSA+1 PEOE_VSA+2 PEOE_VSA+3 PEOE_VSA+4 PEOE_VSA+5 PEOE_VSA+6 PEOE_VSA-0 PEOE_VSA-1 PEOE_VSA-2 PEOE_VSA-3 PEOE_VSA-4 PEOE_VSA-5 PEOE_VSA-6 PEOE_VSA_FHYD PEOE_VSA_FNEG PEOE_VSA_FPNEG PEOE_VSA_FPOL PEOE_VSA_FPOS PEOE_VSA_FPPOS PEOE_VSA_HYD PEOE_VSA_NEG PEOE_VSA_PNEG PEOE_VSA_POL PEOE_VSA_POS PEOE_VSA_PPOS PC+ PC- Q_PC+ Q_PC- Q_RPC+ Q_RPC- Q_VSA_FHYD Q_VSA_FNEG Q_VSA_FPNEG Q_VSA_FPOL Q_VSA_FPOS Q_VSA_FPPOS Q_VSA_HYD Q_VSA_NEG Q_VSA_PNEG Q_VSA_POL Q_VSA_POS Q_VSA_PPOS RPC+ RPC- lip_acc lip_don lip_druglike lip_violation opr_brigid opr_leadlike opr_nring opr_nrot opr_violation E E_ang E_ele E_nb E_oop E_sol E_stb E_str E_strain E_tor E_vdw E_rele E_rnb E_rsol E_rvdw Kier1 Kier2 Kier3 KierA1 KierA2 KierA3 KierFlex logS MNDO_dipole MNDO_E MNDO_Eele MNDO_HF MNDO_HOMO MNDO_IP MNDO_LUMO apol bpol mr dipole dipoleX dipoleY dipoleZ pmi pmiX pmiY pmiZ rgyr a_acc a_acid a_base a_don a_hyd vsa_acc vsa_acid vsa_base vsa_don vsa_hyd vsa_other vsa_pol PM3_dipole PM3_E PM3_Eele PM3_HF PM3_HOMO PM3_IP PM3_LUMO SlogP SlogP_VSA0 SlogP_VSA1 SlogP_VSA2 SlogP_VSA3 SlogP_VSA4 SlogP_VSA5 SlogP_VSA6 SlogP_VSA7 SlogP_VSA8 SlogP_VSA9 SMR SMR_VSA0 SMR_VSA1 SMR_VSA2 SMR_VSA3 SMR_VSA4 SMR_VSA5 SMR_VSA6 SMR_VSA7 ASA ASA+ ASA- ASA_H ASA_P CASA+ CASA- DASA DCASA FASA+ FASA- FASA_H FASA_P FCASA+ FCASA- VSA TPSA density vdw_area vdw_vol dens glob std_dim1 std_dim2 std_dim3 vol logP(o/w)
9.48148604286483 7.112658 -123966.86 -1112793.4 -32.086399 -8.3294296 8.3294296 -0.83451998 12 0.5 1 6 3.425786 9.7535038 2756 56 -2.6404431 -0.53899914 0.62823093 2.6038487 -2.6964624 -0.43371284 0.70436579 2.6348016 -2.3776097 -0.40545115 0.77701098 2.8851252 -0.85273165 -0.40637338 0.061560668 2.8548427 -1.0019745 -0.27242655 0.14259629 2.9440601 -0.52909267 -0.18195818 0.18836878 3.1484978 15 61 95.287346 1.5620877 29 8 0.22857143 16 64 2 8 0.22857143 46 0 19.561783 15.731687 11.935321 7.2765446 0 0 1 0 4 451.591 32 0 0 25 0 0 0 3 3 0 1 35 22.827698 17.38854 15.417923 9.1791048 0 0.3597711 6.129283 170 1.5497241 2.5274262 -2.5274262 0.13143688 0.15627761 160.24409 68.768333 0 0 10.324173 12.949531 17.440542 15.326932 123.27969 19.760618 0 13.566921 13.566921 7.7675405 0.83668166 0.41743106 0.075381719 0.16331835 0.58256894 0.087936632 387.37967 193.26862 34.901382 75.615631 269.72668 40.714245 4.6259999 -4.6269999 4.6259999 -4.6269999 0.15477735 0.14696348 0.59530008 0.36778978 0.15423033 0.40469995 0.63221025 0.25046962 275.62112 170.28493 71.407913 187.37416 292.71036 115.96626 0.15477735 0.14696348 6 1 1 1 21 0 4 8 2 33.463982 13.217392 -43.891567 19.480577 0.056465875 -4.7250457 0.019376021 9.1245413 0.0069066398 -8.4343729 63.372143 0 4.2632564e-014 4.2632564e-014 0 25.103674 11.16 5.3265305 19.703152 8.6864786 4.1216302 5.3484693 -5.7715702 6.553216 -125063.94 -1095683.4 -47.35215 -8.8071604 8.8071604 -0.91305 71.943001 41.839005 12.912533 1.3063842 1.2781758 0.097727619 -0.25170541 7638.334 4461.2095 2764.8186 412.30591 4.1126966 3 0 0 1 24 27.133842 0 0 0 366.10434 30.390074 40.700764 7.2979236 -114455.24 -1095085.8 -34.519138 -8.7115097 8.7115097 -1.02639 5.0984998 28.509541 15.112146 0 56.5994 34.644161 34.019093 0 145.86258 18.868406 143.93011 12.97883 47.724434 30.408632 8.6570168 6.37115 7.9026761 178.02463 66.688141 131.76875 673.00598 189.7262 174.62473 531.79706 141.20897 877.6734 807.98859 15.101482 69.684837 0.28190863 0.25946978 0.7901817 0.2098183 1.3041093 1.2005666 471.01025 65.779999 0.7346518 462.9953 614.70068 1.0243062 0.13772133 3.3171179 2.803509 1.2310097 440.875 5.2919998
9.999999993529013 5.6896386 -116560.81 -1013984.2 23.64889 -8.1417198 8.1417198 -0.73580003 12 0.5 1 6 3.4240735 9.6584797 2566 52 -2.6103058 -0.57171494 0.613859 2.5786848 -2.5401139 -0.46441785 0.69462794 2.6718891 -2.3593478 -0.42509034 0.79325706 2.8503461 -0.85593325 -0.39362058 0.063595943 2.8231895 -0.93345702 -0.27894482 0.13335417 2.9240036 -0.53067136 -0.19128516 0.19266695 3.1206505 15 60 90.680695 1.5113449 29 8 0.23529412 16 63 2 8 0.23529412 45 0 19.153534 15.731687 11.771308 7.8800979 0 0 1 0 4 435.59198 31 0 0 25 0 0 0 3 2 0 1 34 21.957455 17.38854 14.990402 9.9206867 0 0.36875206 6.0874629 164 1.5207051 2.1520107 -2.1520107 0.12886077 0.18354005 149.26031 68.768333 0 0 10.324173 12.949531 0 24.028246 123.27969 19.760618 9.4210396 0 13.566921 7.7675405 0.8984161 0.45049456 0.048583873 0.10158388 0.54950547 0.053000011 394.51825 197.82405 21.334461 44.608166 241.30235 23.273705 4.1090002 -4.1100001 4.1090002 -4.1100001 0.17425165 0.16545013 0.63724571 0.38336933 0.15317237 0.36275426 0.61663067 0.20958188 279.83142 168.3476 67.262032 159.29497 270.77881 92.032936 0.17425165 0.16545013 5 1 1 1 21 1 4 8 1 96.755173 15.114364 20.69383 74.717064 0.015803149 -20.21966 1.4963455 7.8732367 0.0064517767 -2.4616458 54.023235 0 0 0 0 24.134949 10.950521 5.3994489 19.131184 8.6088829 4.219254 5.3128424 -6.6399298 6.3333211 -117631.33 -1000346.7 -4.5418601 -8.6318998 8.6318998 -0.83671999 71.140999 38.901005 12.755813 1.5285193 -1.0871271 -0.61457205 0.88137794 8293.083 4770.9912 2844.7874 677.30457 4.3633299 3 0 0 1 24 22.987961 0 0 0 357.12231 19.649082 36.554882 5.8787227 -107657.7 -993313.25 -2.1243601 -8.4809399 8.4809399 -0.89085001 5.2663002 25.385227 12.916415 0 38.159824 37.829739 50.682102 0 145.86258 37.736813 117.31115 12.82003 23.862217 46.94912 5.5327024 9.5567245 5.1459289 196.89304 46.175354 131.76875 738.1225 210.04105 187.46283 582.70062 155.42189 863.05865 770.47223 22.578217 92.586426 0.28456122 0.25397253 0.78943616 0.21056381 1.1692621 1.0438271 480.3006 57.830002 0.7208699 439.1264 604.25885 1.0048258 0.19342424 3.4909377 2.9916482 1.5353153 433.5 6.1960001
7.431798275933005 7.5494127 -147104.73 -1193582.6 -194.345 -9.1077604 9.1077604 -0.80166 11 0.45454547 0.83333331 6 3.3262622 9.7657986 2629 58 -2.6421163 -0.3139002 0.34122249 2.5990429 -2.6954603 -0.15804581 0.48831189 2.6332698 -2.3764689 -0.077835873 0.59697795 2.8849881 -0.85423195 -0.3958059 -0.079815738 2.8123171 -1.0021788 -0.22698611 0.15405305 2.8711452 -0.52893847 -0.13061085 0.14129984 3.0987718 11 56 102.80062 1.8357253 24 6 0.17647059 11 58 3 7 0.20588236 44 0 19.225988 14.300965 10.777372 5.5974059 0 0 1 0 3 467.51199 32 0 0 22 0 3 0 3 3 0 1 34 23.955301 15.516144 14.84013 6.9846172 0 0.35236704 6.0874629 172 1.9309467 2.6918867 -2.6918867 0.1551625 0.12792723 179.10027 21.478622 0 19.760618 0 25.899061 26.486044 23.164757 78.444672 0 35.725906 13.566921 27.133842 0 0.7934916 0.39496809 0.090293504 0.2065084 0.60503191 0.11621489 357.67484 178.03609 40.700764 93.085869 272.72461 52.385105 5.5139999 -5.5139999 5.5139999 -5.5139999 0.21109901 0.11969532 0.51100111 0.3510192 0.16955042 0.48899889 0.6489808 0.31944844 230.33922 158.22566 76.426666 220.42148 292.53503 143.99481 0.21109901 0.11969532 6 0 1 1 16 0 3 5 2 33.836864 12.297444 -35.823391 15.615395 0.074082799 -6.4690042 -0.81151885 7.7041521 0.0094915591 -1.0426922 51.438786 0 2.8421709e-014 2.8421709e-014 0 26.602076 10.318048 5.4820414 20.973707 8.0687933 4.2623405 5.2885156 -5.4742198 7.9023747 -147763.86 -1194500 -183.57379 -9.4126101 9.4126101 -0.99142998 65.000031 40.939968 11.815149 1.5547222 -0.38573799 0.424252 -1.445122 7039.9995 3894.3997 2450.2168 695.38318 3.8805201 3 0 0 0 23 40.700764 0 0 0 348.29221 43.339603 40.700764 7.3575311 -134959.23 -1183721.6 -222.44054 -9.1841898 9.1841898 -1.12333 5.03897 3.1243138 21.596151 0 18.439579 66.235931 117.55997 7.7595162 70.572739 0 167.60185 11.6377 71.586647 51.128967 15.294626 14.100701 0.92957383 89.441139 33.787102 196.62128 680.52301 167.15729 200.17577 478.89267 201.63031 921.70526 1103.7692 33.018478 182.0639 0.24563062 0.29414988 0.7037127 0.2962873 1.3544072 1.6219425 456.50229 60.93 0.82135504 450.76071 569.19598 1.1385375 0.18438536 3.1653414 2.8343699 1.3592013 410.625 4.4317598
8.455931955649724 5.9069247 -161022.02 -1374553.9 -218.86195 -9.1975002 9.1975002 -0.85926998 11 0.45454547 0.83333331 6 3.3925579 10.028393 3363 61 -2.7715168 -0.34083444 0.37063771 2.7555053 -2.9207158 -0.20958407 0.50251013 2.6379235 -2.5195518 -0.14899461 0.61410838 2.999311 -0.87584156 -0.39884371 -0.06733229 2.8725514 -1.0334361 -0.25310594 0.15333398 2.915096 -0.57032686 -0.13561392 0.16080984 3.1520712 11 61 112.01467 1.8363061 26 6 0.15789473 11 64 3 7 0.18421052 50 0 20.587416 15.215178 11.946115 6.8045125 0 0 1 0 4 509.54898 35 0 0 24 0 3 0 3 4 0 1 38 25.869514 16.430357 16.209034 8.1917238 0 0.33549348 6.2479277 196 1.6454651 3.0982714 -3.0982714 0.13481061 0.12437192 119.82673 64.92482 0 19.760618 10.324173 25.899061 26.486044 41.912434 78.444672 0 35.725906 13.566921 27.133842 7.7675405 0.76434082 0.43358016 0.10273655 0.23565918 0.56641984 0.13292263 360.59518 204.55132 48.468304 111.17758 267.22144 62.709278 6.0219998 -6.0219998 6.0219998 -6.0219998 0.19329126 0.10926603 0.53702188 0.35184991 0.17846349 0.46297812 0.64815009 0.28451464 253.35229 165.99321 84.194206 218.42047 305.77954 134.22626 0.19329126 0.10926603 7 1 1 1 20 0 4 5 2 46.275158 15.534717 -29.024736 20.037077 0.12212598 4.5637918 -1.4892336 7.6778026 0.0079034921 4.3926706 49.061813 0 -2.8421709e-014 -2.8421709e-014 0 28.01939 10.285 5.5785933 22.57234 8.2299519 4.4422107 5.307693 -5.7477298 6.4520216 -161748.55 -1352415.9 -237.36964 -9.48104 9.48104 -1.05141 70.655617 43.126381 12.661759 1.1485132 0.19741 -0.026107 -1.131119 8741.3926 4388.7959 3597.3738 755.22266 4.1418781 4 0 0 1 25 40.700764 0 0 0 350.50073 43.339603 54.267685 6.1617393 -147910.59 -1332778.4 -262.85754 -9.3675404 9.3675404 -1.28161 4.5439701 28.509541 21.596151 0 55.318733 66.235931 51.765594 7.7595162 70.572739 0 200.92786 12.48868 71.586647 76.514191 15.294626 14.100701 0.92957383 89.441139 70.66626 164.15292 700.84296 150.82283 225.07333 464.1366 236.70639 908.25507 1355.3916 74.250504 447.13654 0.21520203 0.32114661 0.66225475 0.33774525 1.2959466 1.9339448 492.00003 81.160004 0.83167166 471.77277 612.68048 1.1428068 0.1964388 3.1694942 2.922497 1.4047648 445.875 3.9137599
8.309803911518698 9.2824268 -161045.05 -1362046 -240.76724 -9.1034098 9.1034098 -0.79268998 11 0.45454547 0.83333331 6 3.3745677 10.030716 3334 62 -2.6420982 -0.4862977 0.50592989 2.6995113 -2.6955028 -0.42756665 0.50250965 2.6363487 -2.3764646 -0.38075313 0.66833371 2.9496486 -0.84857762 -0.40680546 -0.055381041 2.8929119 -1.00228 -0.26069447 0.16051884 2.9352598 -0.52896929 -0.18363416 0.1608063 3.1717165 11 61 112.01467 1.8363061 26 6 0.15789473 11 64 3 7 0.18421052 50 0 20.371874 14.999636 12.090096 6.9139023 1 1 1 0 4 509.54898 35 0 0 24 0 3 0 3 4 0 1 38 25.653971 16.214813 16.395773 8.3011141 0 0.33549348 6.2479277 192 1.6558913 3.0806601 -3.0806601 0.13558128 0.12658989 150.47676 39.17971 0 19.760618 10.324173 25.899061 26.486044 31.86607 78.444672 0 35.725906 13.566921 27.133842 7.7675405 0.76174426 0.41682789 0.10386851 0.23825572 0.58317208 0.13438721 355.45374 194.50494 48.468304 111.17758 272.12637 62.709278 6.1939998 -6.1939998 6.1939998 -6.1939998 0.1879238 0.10978366 0.52140933 0.35572666 0.18042983 0.47859067 0.64427334 0.29816085 243.30592 165.99321 84.194206 223.32539 300.63812 139.13118 0.1879238 0.10978366 7 1 1 1 21 0 4 6 2 44.186188 17.093027 -32.514816 16.789988 0.062584266 1.2894896 -1.1956729 7.4084458 0.00679971 4.0278153 49.304806 0 0 0 0 28.01939 11.00654 5.7225509 22.57234 8.8073206 4.5568433 5.6800523 -5.6222901 9.366046 -161759.44 -1359198.9 -248.26053 -9.4157104 9.4157104 -0.98929 70.655617 43.126381 12.708249 1.9296093 -0.031112 -0.57358801 1.842124 8868.2168 4275.4551 3551.6062 1041.1558 4.1718163 4 0 0 1 25 40.700764 0 0 0 345.35931 43.339603 54.267685 8.5280056 -147917.3 -1337038.3 -234.39751 -9.1675501 9.1675501 -1.1230201 4.5439701 28.509541 21.596151 6.4686494 55.318733 66.235931 51.765594 7.7595162 70.572739 18.868406 167.60185 12.48868 71.586647 76.514191 15.294626 20.569351 0.92957383 108.30955 70.66626 130.8269 723.59845 170.01001 216.80164 501.09131 222.50716 1053.042 1342.8694 46.79163 289.82736 0.23495077 0.29961595 0.6924991 0.30750087 1.4552851 1.8558213 486.47971 81.160004 0.83167166 466.63132 612.68048 1.1528257 0.26183081 3.1896915 3.0281866 1.6321462 442 3.94876
8.03621218165803 4.8201833 -150032.28 -1252080.6 -164.90819 -9.1262102 9.1262102 -0.76097 11 0.45454547 0.83333331 6 3.3392987 9.8572874 2851 59 -2.7280171 -0.40346265 0.41552898 2.6642125 -2.7976081 -0.28151298 0.55779606 2.6373656 -2.4544606 -0.23198488 0.6399973 2.9363811 -0.89782029 -0.38532311 -0.06334877 2.8333991 -1.0029742 -0.24255997 0.1733271 2.889761 -0.5745306 -0.1516221 0.16846855 3.1182971 11 57 104.12904 1.8268254 24 6 0.16666667 11 60 3 7 0.19444445 46 0 19.347309 14.422285 11.515401 6.5974059 0 0 1 0 4 479.52298 33 0 0 23 0 3 0 3 3 0 1 36 24.076622 15.637464 15.501926 7.9846172 0 0.3512581 6.1699252 182 1.6370274 2.7031529 -2.7031529 0.15451582 0.12510058 159.00754 21.478622 0 19.760618 0 25.899061 26.486044 31.86607 78.444672 0 35.725906 13.566921 27.133842 0 0.7881375 0.42501241 0.092634521 0.21186249 0.57498759 0.11922797 346.28342 186.73741 40.700764 93.085869 252.63188 52.385105 5.3639998 -5.3639998 5.3639998 -5.3639998 0.21700224 0.10626398 0.54405379 0.36012 0.17394632 0.45594618 0.63988 0.28199986 239.04054 158.22566 76.426666 200.32875 281.14362 123.90208 0.21700224 0.10626398 6 0 1 1 20 0 4 5 2 40.865982 15.144926 -31.987001 13.312514 0.045607843 -16.827808 -1.3012745 7.0197701 0.0082205581 6.6444392 45.299515 0 1.4210855e-014 1.4210855e-014 0 26.074074 10.165951 5.1199999 20.715181 8.0150757 4.0143151 5.0313258 -5.8248301 4.3558455 -150710.42 -1246726.9 -192.06841 -9.3741703 9.3741703 -0.93462002 66.760033 40.939968 12.093697 1.3336838 0.45409501 0.34192699 -1.206481 7300.3384 4327.1372 2385.585 587.61621 3.9018159 3 0 0 0 24 40.700764 0 0 0 336.90079 43.339603 40.700764 3.8752923 -137681.14 -1227329.1 -208.4314 -9.2546196 9.2546196 -1.15904 5.1830702 3.1243138 21.596151 0 55.318733 66.235931 51.765594 7.7595162 70.572739 18.868406 167.60185 11.888 71.586647 51.128967 15.294626 14.100701 0.92957383 108.30955 70.66626 130.8269 669.1441 143.4175 195.21884 478.63141 190.5127 769.29138 1047.1539 51.801357 277.86249 0.21432975 0.29174411 0.715289 0.28471103 1.1496648 1.5649154 459.74368 60.93 0.82715011 439.36929 579.72913 1.136984 0.14395639 3.5867641 2.4024472 1.3608752 421.75 4.52176
8.259637310505756 1.8121642 -153656.53 -1296215.1 -202.37271 -9.1834097 9.1834097 -0.84232002 11 0.45454547 0.83333331 6 3.3463037 9.9463644 3076 60 -2.642103 -0.40346932 0.41570568 2.6709697 -2.6953843 -0.28152961 0.55807388 2.6849127 -2.3764641 -0.23210479 0.64201719 2.9392622 -0.85549021 -0.38532016 -0.063345969 2.8816645 -1.0022163 -0.23953825 0.1733992 2.9364176 -0.52896684 -0.15162432 0.16888797 3.1630952 11 60 107.89824 1.798304 26 6 0.16216215 11 63 3 7 0.1891892 49 0 20.054417 15.129392 12.015401 7.0974059 0 0 1 0 4 493.54999 34 0 0 24 0 3 0 3 3 0 1 37 24.783728 16.34457 16.001926 8.4846172 0 0.34317648 6.2094536 186 1.650539 2.753088 -2.753088 0.15171322 0.12287289 167.53831 21.478622 0 19.760618 0 25.899061 26.486044 40.567383 78.444672 0 35.725906 13.566921 27.133842 0 0.79613316 0.42802921 0.0891385 0.20386681 0.57197082 0.11472832 363.5155 195.43872 40.700764 93.085869 261.16266 52.385105 5.5139999 -5.5139999 5.5139999 -5.5139999 0.21109901 0.11969532 0.56126118 0.3465291 0.1673816 0.43873882 0.65347087 0.27135724 256.27261 158.22566 76.426666 200.32875 298.3757 123.90208 0.21109901 0.11969532 6 0 1 1 21 0 4 6 2 35.443768 17.021288 -36.69471 13.366003 0.086265422 -12.193771 -1.2300069 7.560492 0.0068030208 -1.3602737 50.060711 0 0 0 0 27.046019 10.77551 5.4958448 21.641947 8.5608654 4.344348 5.4492297 -6.0265999 2.5254414 -154331.14 -1277767.9 -209.75356 -9.48458 9.48458 -1.06145 69.853615 43.126381 12.568729 0.59159648 0.043327998 -0.064204 0.58650398 8930.4824 5120.3179 3088.5576 721.60657 4.2537494 3 0 0 0 25 40.700764 0 0 0 352.70929 43.339603 40.700764 2.2599239 -141149.03 -1260677.1 -233.2552 -9.3132 9.3132 -1.25131 5.5731702 3.1243138 21.596151 0 55.318733 66.235931 51.765594 7.7595162 70.572739 37.736813 167.60185 12.3497 71.586647 51.128967 15.294626 14.100701 0.92957383 127.17796 70.66626 130.8269 720.22308 130.33586 224.67387 521.17096 199.05214 718.67194 1238.8517 94.338013 520.17981 0.18096595 0.31195039 0.72362435 0.27637565 0.99784625 1.7200944 476.41284 60.93 0.81692165 456.60138 604.15826 1.1336204 0.1674362 3.3322983 3.0224953 1.363542 435.375 4.9637599
8.060480756902415 1.8686267 -157252.64 -1367068.1 -211.69717 -9.1902504 9.1902504 -0.85214001 11 0.45454547 0.83333331 6 3.3743656 10.031124 3335 63 -2.7417126 -0.40347108 0.41564992 2.6754711 -2.7457678 -0.28153345 0.55796921 2.7291453 -2.4759932 -0.23214245 0.64139044 2.9413271 -0.84734786 -0.38536537 -0.063347459 2.9131241 -1.0021766 -0.23997675 0.17340702 2.9691837 -0.52904618 -0.15162405 0.16892901 3.1916401 11 63 111.60163 1.7714545 28 6 0.15789473 11 66 3 7 0.18421052 52 0 20.761522 15.836499 12.515401 7.5974059 0 0 1 0 4 507.577 35 0 0 25 0 3 0 3 3 0 1 38 25.490835 17.051678 16.501926 8.9846172 0 0.33549348 6.2479277 190 1.6532636 2.8060338 -2.8060338 0.14885062 0.12055499 176.06908 21.478622 0 19.760618 0 25.899061 26.486044 49.268696 78.444672 0 35.725906 13.566921 27.133842 0 0.80354726 0.43082654 0.085896768 0.19645271 0.56917346 0.11055595 380.74759 204.14003 40.700764 93.085869 269.69342 52.385105 5.5139999 -5.5139999 5.5139999 -5.5139999 0.21109901 0.11969532 0.57721698 0.33392674 0.16129437 0.42278305 0.66607326 0.26148868 273.5047 158.22566 76.426666 200.32875 315.60779 123.90208 0.21109901 0.11969532 6 0 0 2 22 0 4 7 2 29.481813 12.863125 -38.51878 17.906162 0.047481257 3.3282876 -0.98558354 8.0824528 0.0070679123 -8.4318237 56.424942 0 0 0 0 28.01939 11.396122 5.8721538 22.57234 9.1190596 4.6759715 5.8811007 -6.2283702 2.589401 -157932.81 -1346832.6 -208.3877 -9.4559298 9.4559298 -1.03334 72.947205 45.312798 13.042737 0.6066727 -0.053008001 -0.22748999 -0.55990201 8977.3125 4777.8726 3433.0491 766.39124 4.2055445 3 0 0 0 26 40.700764 0 0 0 368.51776 43.339603 40.700764 2.0124526 -144596.5 -1332485.5 -237.65384 -9.3072395 9.3072395 -1.24073 5.9632702 3.1243138 21.596151 0 55.318733 66.235931 51.765594 7.7595162 70.572739 56.605217 167.60185 12.8114 71.586647 51.128967 15.294626 14.100701 0.92957383 146.04636 70.66626 130.8269 723.03058 128.83493 200.883 540.13654 182.89401 710.39581 1107.6688 72.048065 397.27301 0.1781874 0.27783471 0.74704528 0.25295475 0.98252529 1.5319806 494.40686 60.93 0.80748826 473.83347 628.58746 1.118627 0.16193397 3.4071136 2.9570587 1.3710573 453.75 5.4057598
7.920818753952375 9.5821609 -168453.25 -1468939 -278.95694 -9.4331999 9.4331999 -1.16847 11 0.45454547 0.83333331 6 3.365103 10.116323 3515 66 -2.6417174 -0.49120867 0.54998076 2.8358197 -2.6967604 -0.44120485 0.5486365 2.8054156 -2.3767507 -0.37852976 0.6821447 3.0714498 -0.88433552 -0.38780114 0.0011464582 2.9948266 -1.0019406 -0.30201268 0.15291782 3.033597 -0.53059524 -0.17338985 0.16236985 3.2611113 11 63 117.78304 1.8695722 27 6 0.15384616 11 66 2 7 0.17948718 53 0 21.635002 15.076985 13.915886 7.4803991 2 2 1 0 4 544.61499 36 0 0 24 0 3 0 2 5 0 2 39 26.576622 16.214813 16.729107 8.784277 0 0.3281796 6.2854023 200 1.7042 3.4621563 -3.4621563 0.12064154 0.13642757 143.30026 37.141712 4.2653861 22.600168 10.324173 17.134132 26.486044 31.86607 74.260063 6.5127993 35.725906 13.566921 13.566921 39.784065 0.74637258 0.45176727 0.14042611 0.25362745 0.54823273 0.11320132 355.67236 215.28275 66.917908 120.86225 261.25186 53.944351 6.2410002 -6.2410002 6.2410002 -6.2410002 0.20157026 0.1089569 0.56151432 0.39119691 0.21539633 0.43848568 0.60880309 0.22308935 267.58102 186.41887 102.64381 208.95361 290.11575 106.30981 0.20157026 0.1089569 7 1 0 2 21 0 4 7 2 51.001846 17.130636 -28.130558 24.246614 0.4962799 -10.383754 -0.22221896 7.7542663 0.0061486796 1.5962698 52.377171 0 -5.6843419e-014 -5.6843419e-014 0 28.994083 10.873421 5.6734085 25.644413 9.5821486 4.9868832 6.8257937 -6.12638 11.592505 -169855.16 -1440921.5 -139.17847 -9.7262297 9.7262297 -1.9335901 73.924408 47.757587 13.243697 2.1272573 -0.73091102 -0.94168001 -1.761883 10159.795 5975.8633 3349.0249 834.90729 4.3191438 5 0 0 1 26 59.150364 0 0 0 342.53793 36.902874 72.717285 7.8364573 -155572.78 -1427247.6 -290.20609 -9.44697 9.44697 -1.45204 5.0242701 28.509541 61.384743 16.123871 18.439579 39.188137 53.316326 7.7595162 70.572739 56.605217 167.60185 12.91911 95.896118 73.389877 16.84536 20.159731 0.92957383 146.04636 28.528318 137.70618 736.3819 147.37332 259.17346 480.21909 256.16281 919.7569 1617.5016 111.80014 697.74469 0.20013165 0.35195524 0.65213323 0.3478668 1.2490216 2.1965528 498.13162 94.989998 0.86079401 476.53464 632.68909 1.1810572 0.13189675 3.7555559 2.6409633 1.3639274 461.125 4.6557598
